txt_id,sen_ix,sentence,label_seq,pos_seq,labeled_sentence,genre
kbh-fragment02,146,I said do you think Charlotte will eat a turkey steak with garlic and herbs ?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'PRON', 'VERB', 'PROPN', 'VERB', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",I said do you think Charlotte will eat a turkey steak with garlic and herbs ?,conversation
cdb-fragment02,407,With busy pomposity Lewis dictated it to a typist and would have gone on and on had he not been diplomatically restrained .,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]","['ADP', 'ADJ', 'NOUN', 'PROPN', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'VERB', 'ADV', 'CCONJ', 'ADV', 'VERB', 'PRON', 'ADV', 'VERB', 'ADV', 'ADJ', 'PUNCT']",M_With M_busy pomposity Lewis dictated it M_to a typist and would have M_gone M_on and M_on had he not been diplomatically M_restrained .,fiction
g0l-fragment01,283,"It was also where the Nazis built most of their rockets , the V1s and V2s , during the Second World War .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'ADV', 'DET', 'PROPN', 'VERB', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","It was also where the Nazis built most of their rockets , the V1s and V2s , during the Second World War .",fiction
a3k-fragment11,118,"We accept that we might not get very much for it , but on the other hand we could get more , says Julie Widlake .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADP', 'PRON', 'PUNCT', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'PUNCT', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","We accept that we might not get very much for it , but M_on the other M_hand we could get more , says Julie Widlake .",news
ew1-fragment01,79,The party was indeed handed over to Birmingham .,"[0, 0, 0, 0, 1, 1, 1, 0, 0]","['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PART', 'ADP', 'PROPN', 'PUNCT']",The party was indeed M_handed M_over M_to Birmingham .,academic
b1g-fragment02,1245,"We simply do not have enough evidence yet to back up the claim that people are almost certainly ill , dead , or dying because of these sloppy waste disposal activities ( Openshaw et al. 1989 : 12 ) .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'ADV', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADV', 'PART', 'VERB', 'PART', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT']","We simply do not have enough evidence yet to back up the claim that people are almost certainly ill , dead , or dying because of these sloppy waste disposal activities ( Openshaw et al. 1989 : 12 ) .",academic
kbw-fragment04,2467,I took a bit .,"[0, 0, 0, 0, 0]","['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']",I took a bit .,conversation
kbp-fragment09,4061,Well well we 're gon na do it anyway cos we just have n't got enough room,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'INTJ', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'PRON', 'ADV', 'ADP', 'PRON', 'ADV', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN']",Well well we 're gon na do it anyway cos we just have n't got enough room,conversation
a1n-fragment09,224,"The All Blacks would treat such an outmoded approach with the scorn it deserves , although on the other hand they might have been impressed with Bridgend 's contrasting mobility and aggression .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","['DET', 'PROPN', 'PROPN', 'VERB', 'VERB', 'ADJ', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'PUNCT', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'VERB', 'ADP', 'PROPN', 'PART', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","The All Blacks would treat such an outmoded M_approach M_with the scorn it M_deserves , although M_on the other M_hand they might have been impressed M_with Bridgend 's contrasting M_mobility and M_aggression .",news
ea7-fragment03,822,"The twelfth century was characterized , therefore , by fewer but more protracted wars , which smouldered for long periods between short , sharp bouts of conflict , like the war that covered must of the reigns of Henry I of England and Louis VI of France , the one inaugurated by the great rebellion of 1173 , which outlived both Louis VII and Henry II , or that against Catalan claims in the south .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'ADV', 'PUNCT', 'ADP', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADJ', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'ADJ', 'VERB', 'DET', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'CCONJ', 'ADP', 'ADP', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","The twelfth century was characterized , therefore , by fewer but more protracted wars , which M_smouldered for M_long periods M_between M_short , M_sharp bouts of conflict , like the war that M_covered must of the reigns of Henry I of England and Louis VI of France , the one M_inaugurated by the M_great rebellion of 1173 , which M_outlived both Louis VII and Henry II , or M_that M_against Catalan claims M_in the south .",academic
kcv-fragment42,4535,Yes provided yes but I would rather stay in one place,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'VERB', 'INTJ', 'CCONJ', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'NUM', 'NOUN']",Yes provided yes but I would rather stay in one place,conversation
cdb-fragment04,873,"There must be a total retrieval now , the one good thing about which was that it might banish his dreams .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['ADV', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'PUNCT', 'DET', 'NUM', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'VERB', 'ADP', 'PRON', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","There must be a total M_retrieval now , the one good M_thing M_about which was that it might M_banish his dreams .",fiction
crs-fragment01,40,"This included deciding between day care or school , and parents ' attitudes to different options .","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","['DET', 'VERB', 'VERB', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PART', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","M_This included deciding M_between day care or school , and parents ' M_attitudes M_to different options .",academic
clp-fragment01,790,"The obsession , of current management , with measurement and the reduction of every variable to numbers for ease of computer manipulation has worsened the situation .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['DET', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']","The obsession , of current management , M_with measurement and the M_reduction of every variable M_to numbers for ease of computer M_manipulation has worsened the M_situation .",academic
a8u-fragment14,351,"CRYSTALATE , the electronics product group , experienced a serious disappointment in the second half and hence profits fell from Ì´å£5.6million to Ì´å£2.9million in the year to September .","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]","['NOUN', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADV', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","CRYSTALATE , the electronics product M_group , M_experienced a M_serious M_disappointment M_in the second half and hence profits M_fell M_from å£5.6million M_to å£2.9million M_in the year M_to September .",news
kbj-fragment17,1560,As this is been shared by lines int it ?,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['ADP', 'DET', 'VERB', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'PRON', 'PUNCT']",As this is been M_shared by M_lines int it ?,conversation
cdb-fragment02,501,Rufus shook hands .,"[0, 0, 0, 0]","['PROPN', 'VERB', 'NOUN', 'PUNCT']",Rufus shook hands .,fiction
a3c-fragment05,193,"We say we are thirsty when we mean that we fancy a glass of wine , a pint of beer , a gin and tonic or a shot of whisky the pleasure of naming our poison at the end of a busy day or tiresome week .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'ADV', 'PRON', 'VERB', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']","We say we are thirsty when we mean that we fancy a glass of wine , a pint of beer , a gin and tonic or a M_shot of whisky the pleasure of naming our M_poison M_at the M_end of a M_busy day or tiresome week .",news
a1x-fragment05,187,He said the NHS should address itself more to the needs of cancer patients so that they do not feel they have to go outside the system .,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]","['PRON', 'VERB', 'DET', 'PROPN', 'VERB', 'VERB', 'PRON', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']",He said the NHS should M_address itself more M_to the needs of cancer patients so that they do not M_feel they have to M_go M_outside the M_system .,news
fet-fragment01,54,The colleague looked at Frederica with an apparently absent-minded scanning attention .,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'ADP', 'DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",The colleague looked at Frederica M_with an apparently absent-minded M_scanning attention .,fiction
a7s-fragment03,65,I have n't lived .,"[0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'PUNCT']",I have n't lived .,news
kb7-fragment10,2204,The bathroom 's a bit chilly but once you 've put that heater on and shut the door for a few minutes it 's,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'ADP', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB']",The bathroom 's a bit chilly but once you 've M_put that heater M_on and shut the door for a few minutes it 's,conversation
kbw-fragment04,2669,Can you see me now .,"[0, 0, 0, 0, 0, 0]","['VERB', 'PRON', 'VERB', 'PRON', 'ADV', 'PUNCT']",Can you see me now .,conversation
kbp-fragment09,4059,Well we 're gon na be expanding into next door erm,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['INTJ', 'PRON', 'VERB', 'VERB', 'PART', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN']",Well we 're gon na be expanding into next door erm,conversation
kbw-fragment04,2476,I 'd of thought they would have got just as much sun and rain as everything else .,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRON', 'VERB', 'ADP', 'NOUN', 'PRON', 'VERB', 'VERB', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'PUNCT']",I 'd of thought they would have M_got just as much sun and rain as everything else .,conversation
bpa-fragment14,2164,Delaney 's stillness caught the attention of the others .,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['PROPN', 'PART', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",Delaney 's stillness M_caught the attention of the others .,fiction
kcf-fragment14,1353,But she has to go to physio though .,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","['CCONJ', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'ADV', 'PUNCT']",But she has to go to physio though .,conversation
kcv-fragment42,4567,Isobel likes scones .,"[0, 0, 0, 0]","['NOUN', 'VERB', 'NOUN', 'PUNCT']",Isobel likes scones .,conversation
b1g-fragment02,887,"Atmospheric circulation ( and , in turn , precipitation and temperature ) is also greatly affected by the balance of thermal energy at the land surface , itself affected by the vegetation and terrain characteristics .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'VERB', 'ADV', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']","Atmospheric circulation ( and , in turn , precipitation and temperature ) is also greatly affected by the balance of thermal energy at the land surface , itself affected by the vegetation and terrain characteristics .",academic
g0l-fragment01,67,Even Trepper was captured and the Rote Kapelle was wound up at the end of 1942 .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]","['ADV', 'PROPN', 'VERB', 'VERB', 'CCONJ', 'DET', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PART', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT']",Even Trepper was captured and the Rote Kapelle was wound up M_at the M_end of 1942 .,fiction
c8t-fragment01,99,"Dalgliesh doubted whether that half-imagined recoil had anything to do with him personally , nor did he find her silence disconcerting .","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['PROPN', 'VERB', 'ADP', 'DET', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PART', 'VERB', 'ADP', 'PRON', 'ADV', 'PUNCT', 'CCONJ', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","Dalgliesh doubted whether that M_half-imagined recoil M_had anything to do M_with him personally , nor did he M_find her silence disconcerting .",fiction
kcu-fragment02,2109,Twice you 've just I 'm watching you two !,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['ADV', 'PRON', 'VERB', 'ADV', 'PRON', 'VERB', 'VERB', 'PRON', 'NUM', 'PUNCT']",Twice you 've just I 'm M_watching you two !,conversation
kbw-fragment04,2708,"That 's true , I did make the breakfast .","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'VERB', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']","M_That 's true , I did make the breakfast .",conversation
kbw-fragment04,2721,You watch,"[0, 0]","['PRON', 'VERB']",You watch,conversation
cdb-fragment02,495,"In fact , a peculiarity about this condition is that it seldom if ever occurs in a woman who 's had a baby .","[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","['ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'PRON', 'ADV', 'ADP', 'ADV', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']","M_In fact , a peculiarity M_about M_this condition is that it seldom if ever occurs M_in a woman who 's M_had a baby .",fiction
fpb-fragment01,1172,"Gently they swooped , turned , and climbed in the azure sky .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['ADV', 'PRON', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","Gently they swooped , turned , and M_climbed in the azure sky .",fiction
a8r-fragment02,41,And what about orders not delivered on time ?,"[0, 0, 1, 0, 0, 0, 1, 0, 0]","['CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT']",And what M_about orders not delivered M_on time ?,news
cdb-fragment02,376,The room in which they were sitting underwent the curious shrinking process to which it was subject whenever he was reminded of Wyvis Hall or his Uncle Hilbert or even if the county of Suffolk were mentioned .,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['DET', 'NOUN', 'ADP', 'ADJ', 'PRON', 'VERB', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PART', 'ADJ', 'PRON', 'VERB', 'ADJ', 'ADV', 'PRON', 'VERB', 'VERB', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'ADJ', 'PROPN', 'PROPN', 'CCONJ', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'VERB', 'PUNCT']",The room in which they were sitting M_underwent the M_curious M_shrinking process M_to which it was M_subject whenever he was reminded of Wyvis Hall or his Uncle Hilbert or even if the county of Suffolk were mentioned .,fiction
a1p-fragment03,84,The conference opened with Labour buoyed by a series of weekend opinion polls giving leads of from 5 to 12 points .,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['DET', 'NOUN', 'VERB', 'ADP', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADP', 'NUM', 'PART', 'NUM', 'NOUN', 'PUNCT']",The conference M_opened M_with Labour M_buoyed by a series of weekend opinion polls M_giving M_leads of M_from 5 M_to 12 M_points .,news
bpa-fragment14,2303,His intense scrutiny took in the shadowy and empty lengths of the corridor .,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ADJ', 'ADJ', 'NOUN', 'VERB', 'PART', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']",His intense scrutiny M_took M_in the shadowy and empty lengths of the corridor .,fiction
a8u-fragment14,354,"Dixons ' shares jumped to 153p in early trading but ended the day at 141p , a 22p rise .","[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","['NOUN', 'PART', 'NOUN', 'VERB', 'ADP', 'NUM', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'DET', 'NUM', 'NOUN', 'PUNCT']","Dixons ' shares M_jumped M_to 153p M_in early trading but M_ended the day M_at 141p , a 22p M_rise .",news
kbh-fragment41,5263,Do you like these ?,"[0, 0, 0, 0, 0]","['VERB', 'PRON', 'VERB', 'DET', 'PUNCT']",Do you like these ?,conversation
a8r-fragment02,60,"It was only when using a test version of the system ( available just before the planned implementation date ) that difficulties would come to light , and a host of change requests be issued .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'ADV', 'ADP', 'DET', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PUNCT']","It was only when using a test version of the system ( available just M_before the M_planned implementation date ) that difficulties would M_come M_to M_light , and a host of M_change requests be issued .",news
a1n-fragment09,232,"We have taken a step backward , Ryan said and on this sorry evidence it looks as if it will be backwards all the way when the Test takes place at Cardiff Arms Park on 4 November .","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]","['PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'PUNCT', 'PROPN', 'VERB', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADP', 'ADP', 'PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'DET', 'NOUN', 'ADV', 'DET', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PROPN', 'PUNCT']","We have M_taken a M_step M_backward , Ryan said and M_on M_this M_sorry evidence it M_looks as if it will be M_backwards all the M_way when the Test M_takes M_place at Cardiff Arms Park M_on 4 November .",news
kbw-fragment17,6257,"psalms , I thought !","[0, 0, 0, 0, 0]","['NOUN', 'PUNCT', 'PRON', 'VERB', 'PUNCT']","psalms , I thought !",conversation
a3k-fragment11,133,"It is also guaranteeing mortgages at 1 per cent below the normal interest rate , for endowment or pension-linked policies , on several of the houses up for sale , an interesting and innovative service for would-be bidders ( mortgage surveys will already have been undertaken for these houses ) .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'NUM', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'PART', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","It is also guaranteeing mortgages M_at 1 per cent M_below the normal interest rate , for endowment or M_pension-linked policies , M_on several of the houses M_up for sale , an interesting and innovative service for would-be bidders ( mortgage M_surveys will already have been undertaken for M_these houses ) .",news
