text_idx,sentence_idx,verb,sentence,verb_idx,label
ccw-fragment03,1642,approve,"I 've had a look round the boat , he said very coolly , and I approve of her .",16,0
alp-fragment01,45,work,"Aware of practitioners ' frustration in not being able to work effectively with these problematic clients , Probation management , in partnership with the voluntary sector , determined to develop an Alcohol Education Course ( AEC ) .",10,0
ac2-fragment06,1261,seem,All sorts of things seem to have happened while you have been away this time .,4,0
a98-fragment03,61,dodge,"Amaldi dodged the American invitation , perhaps because ( with Rome liberated ) Fermi 's mantle in physics had fallen on his young shoulders and there were younger minds to teach .",1,1
cdb-fragment02,475,round,"Take care , said Rufus , and not looking back any more than he had done when they returned from the cemetery , drove off round the town he had got to know so well , over the Stour bridge , into Essex , heading for Halstead and Dunmow and Ongar and London .",25,0
alp-fragment01,16,take,Issue will be taken with the appropriateness of applying the concept of punishment to the probation context through reference to a demanding and successful probation project concerned with offenders in trouble through drink .,3,1
b1g-fragment02,1264,affect,Included in protection are methods for detecting likely hazard events and in warning those likely to be affected .,17,0
kcf-fragment14,1280,say,Said said he come from the that and all .,1,0
b1g-fragment02,875,base,Thus no meteorologist would attempt to forecast the weather 2 or 3 days ahead without using a mathematical model based on observations from all around the world .,19,0
b1g-fragment02,1232,discuss,"Again , the G1S implications are clear and are discussed below .",9,0
ahf-fragment63,1176,end,"There the similarity ends , since judging from his writings Bagehot was a roaring snob , whereas judging from his heckles the heckler was not .",3,0
g0l-fragment01,104,get,"While our boys were still getting killed , snapped the DDI .",5,0
kbh-fragment02,122,say,"Well she 's just heard it , that 's why , but she does n't she does n't say it very much does she ?",18,0
ahc-fragment60,1223,leaflet,The footpath that runs with the burn is not one of those carefully waymarked and leafleted by the Forestry Commission .,15,0
cdb-fragment04,865,decide,They had dug up those bones at Wyvis Hall and had decided it was murder they were investigating .,11,0
b1g-fragment02,1303,illustrate,This is perhaps best illustrated with reference to earthquakes .,4,0
alp-fragment01,36,present,Almost a century later the new approach to punishment in the community outlined by the White Paper once again presents alcohol misuse as a key problem requiring community-based intervention .,19,1
fpb-fragment01,1071,ai,You clearly ca n't have sex with fellas you ai n't fond of .,9,0
bpa-fragment14,2058,proceed,"We do n't know what we 're up against , Delaney said , so let's proceed with maximum caution .",15,1
kbc-fragment13,5878,say,If if Labour say get in,3,0
b1g-fragment02,1383,allocate,"In the scenario he outlines , an area affected by radioactive releases is determined , the population within that area is allocated to reception areas ( with capacity constraints ) , evacuation routes are identified and traffic restrictions implemented .",21,0
a1h-fragment05,81,use,"The opera , like Gershwin 's Porgy and Bess the following year , used an all-Black cast and the staging and choreography gave it a British connection since it was by Frederick Ashton .",13,1
kcv-fragment42,4527,invent,Come on do n't invent you know ?,4,1
amm-fragment02,1615,involve,"But the structure and functioning of grinding or chewing teeth in other mammals , in which opposing teeth co-operate in action , and which can be matched in extinct , unrelated mammals , is a much more subtle matter , involving detailed studies on the operation of living dental systems to help elucidate the functioning of fossil ones .",40,0
clp-fragment01,812,provide,"This not only provides flexibility in the use of man-power , it also improves communication .",3,0
b1g-fragment02,1441,portray,"The most interesting are those which portray population flows as scaled ribbons on the network diagram , and evacuation shelter capacities as bar diagrams .",6,0
a1n-fragment18,372,get,"All in all , Bobby Robson must have found it about as fruitful as a day trying to get in touch with Brian Clough .",18,1
kbh-fragment03,286,use,"I mean , it was just the words they were using , I mean oh It makes you cringe , oh and then that er girl oh she 's done quite a few things recently .",10,0
b1g-fragment02,1517,permit,"The former Hazardous Waste Inspectorate operated a large database on all sites , with details of permitted wastes , including allowable quantities .",16,0
kbw-fragment17,6059,tell,"seat belt , oh it does n't tell you on that one wait a minute bargain break",7,1
b1g-fragment02,1383,determine,"In the scenario he outlines , an area affected by radioactive releases is determined , the population within that area is allocated to reception areas ( with capacity constraints ) , evacuation routes are identified and traffic restrictions implemented .",13,0
kbd-fragment07,2488,go,The band went ran off in tears apparently .,2,1
crs-fragment01,52,draw,This might have had the effect of drawing families into the specialist system at an earlier stage .,7,1
ahf-fragment63,1214,deal,"If so , we are dealing with a more Quixotic , romantic or principled figure than some of us used to think .",5,1
a6u-fragment02,176,emerge,"Almost as a logical outcome of this media blitz , it emerged in the summer of 1990 that Madonna , already a devotee of Kahlo 's work , was commissioning a screenplay based on Kahlo 's life .",11,1
a6u-fragment02,205,dress,"There is , however , an inevitable logic to the appropriation of her meticulously constructed image , a process which the artist was mocking as early as 1933 : some of the gringa women are imitating me and trying to dress a la Mexicana , but the poor souls only look like cabbages and to tell you the naked truth they look absolutely impossible . '",40,0
cdb-fragment02,393,agree,Lewis would have agreed with Oscar Wilde that our past is what we are .,3,0
a1p-fragment01,19,say,"It does not imply political supremacy , and does not suggest that the Pope should administer the affairs of the Church of England , he said .",25,0
kbw-fragment17,6162,dot,"Sorry I 'm going to speak to Dot , I was just going to speak to Dot and I 'm",7,0
