text_idx,sentence_idx,verb,sentence,verb_idx,label
alp-fragment01,83,summarize,"Although summarized as an alcohol education course , the sessions are not just concerned with giving information but also with enabling participants to make practical use of it .",1,0
a3p-fragment09,178,draw,"It is a rambling Tudor house run by John and Margaret Parker , whose breakfast room and drawing room look out over a wonderful walled garden , beyond which fields of grazing cows stretch down to the river .",17,0
b1g-fragment02,1074,carry,Other work on assessment of costs and benefits of such data have been carried out for the French government by Professor Didier ( 1990 ) .,13,0
kb7-fragment10,2444,love,And I love baked potatoes .,2,0
kbw-fragment42,14792,look,I think I 'm looking forward to a normal day honey,4,1
kbh-fragment41,5253,get,"No , two girls that 's nice , we got two girls , they 've got two boys , Brian and , so that 's alright , , we 're quite happy .",9,0
b1g-fragment02,1575,hold,"If resources are held at one set of locations and the demands are at another and the costs of transportation are known , how do we allocate the resources most efficiently ?",3,1
fpb-fragment01,1275,whistle,"In the high-ceilinged kitchen , surrounded by the smells of mint and basil , Buzz whistled Roses of Picardy with much dramatic warbling as she prepared Elinor 's tea .",15,0
g0l-fragment01,47,finish,The situation might be clearer when I 've finished .,8,0
kbw-fragment04,2479,look,Look what I 've done .,0,0
kbc-fragment13,6023,speak,"She was very , very frustrated cos she could n't speak .",10,0
ab9-fragment03,829,make,"Sit down here , Jamie , and I 'll make some tea .",9,0
a1f-fragment07,157,reduce,"Only then will two vitally important and complementary goals be achieved : to improve Britain 's general educational and vocational competence , and hence our productive capacity ; and to reduce our gross educational inequalities between the elite who receive a narrow education to a very high standard , and the rest .",30,1
ac2-fragment06,1255,want,"She wanted to say , You look awful , darling , but decided against it .",1,0
a1n-fragment09,216,concede,"They had weathered Bridgend 's early fury , conceding a try before coming back with some confidence to score three of their own .",8,1
kbw-fragment04,2666,see,see me .,0,0
a3k-fragment11,131,commit,"With an auction , you 've got to be certain that at least two buyers are there who can commit themselves , and the difficulty is that buyers who can proceed are few and far between , said David Phillip , a director of Yorkshire estate agents Dacre Son and Hartley .",19,1
kcf-fragment14,1386,get,But see if I get out in .,4,0
a2d-fragment05,43,say,"John Mantley , producer of Gunsmoke for CBS for 11 years , says elements of the old story began to fall apart .",12,0
a9j-fragment01,50,consolidate,"Second , it would consolidate the image and essence of the Intifada as a constructive , not a destructive , force .",4,1
b1g-fragment02,1511,take,"Further afield , we need to recognize that some disasters ( most obviously Chernobyl ) will have implications for more than one country so that environmental monitoring should take place with some kind of international co-ordination .",28,1
fpb-fragment01,1181,stall,The plane was now moving at not much above stalling speed .,9,0
kbw-fragment17,6277,hat,"I mean I 'm glad she 's er September , and an August birthday , I would of hated to have gone",18,0
kbh-fragment09,1237,want,I do n't want to go in the road .,3,0
kcv-fragment42,4662,live,They live for like one holiday which is the summer holiday to stay away you know ?,1,0
clp-fragment01,769,make,The Human Resource concept of man-power as the central profitÃ¥_generating asset of any organisation has made some progress over the past twenty years .,15,1
b1g-fragment02,840,give,"Given such a lead , it is scarcely surprising that British scientists have sought to demonstrate the practical and financial consequences of environmental events and processes ; Table 9.1 , for example illustrates their perception of the importance of global environmental research to the UK domestic economy .",0,0
kbw-fragment04,2398,collect,"I had to go and collect grandma you see to take her to the station , and I did n't have an awful lot of time so I just sort of ran round and collected whatever I got .",34,0
kcu-fragment02,1977,wait,I 'm waiting for you .,2,0
a1k-fragment02,61,step,"Now he steps out on beer-stained carpets and decaying floor-boards , but the conviction remains as strong .",2,0
ab9-fragment03,1013,stand,"The man , a stocky , greying fifty-year-old in a navy raincoat over a suit , his hair cut short , was attended by a uniformed policewoman , hair smartly set under the cap , her eyes watchful in the wide , flat , placid face , and both of them were standing square and stolid .",52,0
cdb-fragment04,947,look,"Their cases humped upstairs and put into the bedroom , Adam looked Rufus Fletcher up in the phone book .",11,0
ew1-fragment01,80,employ,"Finally , Malcolm Fraser , ex-editor of the Standard and of the Daily Express became first honorary press adviser and subsequently was employed to run the press bureau at the colossal salary of Ã¥Â£1,200 .",22,0
a7y-fragment03,179,inform,Prior to laying the information Mrs Bujok had not served an abatement notice upon the council or informed them of the alleged defects in the premises .,17,0
a7y-fragment03,173,oblige,The tenant is not obliged to ensure that the landlord is aware of the defects in the premises or to give the landlord an opportunity to remedy the defects before commencing legal proceedings .,4,0
kbp-fragment09,3946,know,"Funny I 'd just been saying that , just been reading a book allegedly written by erm Uri Geller , you know the",21,0
kbw-fragment17,6133,try,"She 's taping it all , she holds it against you , you see , so she 's trying to blackmail !",18,0
kb7-fragment10,2254,say,Yeah I was gon na say same .,5,0
ab9-fragment03,987,cry,"Penelope choked on her pudding and started to cry , angry , uncontrollable tears .",8,0
c8t-fragment01,48,convey,"Was it the faint smell of herbs and newly baked dough , the soft ticking of the wall-mounted clock which seemed both to mark the passing seconds and yet to hold time in thrall , the rhythmic moaning of the sea through the half-open door , the sense of well-fed ease conveyed by the two cushioned armchairs , the open hearth ?",51,1
a4d-fragment02,120,know,"Of course , I know perfectly well why the Department of the Environment declines to list it .",4,0
a8u-fragment14,317,win,Container group Tiphook yesterday said it was still confident of winning its joint Ã¥Â£643million bid for Sea Containers even though the battle has swung towards James Sherwood 's ferries-to-trailers combine .,10,1
kbw-fragment17,6243,hit,"But it really hit her this year , we felt quite disgruntled",3,1
a4d-fragment02,76,sit,"It is , in fact , the now redundant oil-fired electric power station that sits on Bankside next to the site of Sam Wanamaker 's new Globe Theatre .",14,1
a1h-fragment06,128,transform,Rowing was transformed in the breadth and depth of participation over the 30 years of his term .,2,0
b1g-fragment02,847,discuss,"Some of the reasons for this the difficulty of deciding on appropriate proxy variables and on economical yet non-biasing temporal and spatial sampling frameworks , taking account of the relative importance of aperiodic and rare events as compared to near-continuous processes , processing the vast volumes of data usually involved and organizing the multidisciplinary and ( often ) multinational researchers involved are discussed briefly later .",62,0
