verb,sentence,verb_idx,label
eat,"The latter cells act normally as scavengers that eat up invading organisms , but also may be responsible for cell - to - cell infection of the AIDS virus ",8,1
eat,They will eat crow for what they have been saying ,2,1
eat,"Long renowned with East Germany for its relatively respectable economic performance , Czechoslovakia has lately been displaying worrying symptoms of the ills that have , in fact , long been eating away at its core ",30,1
eat,"To air fresh shows through June , '' we 'd have to eat the second showing of some episodes , '' he said , which would cause a financial hit ",12,1
eat,"Here is how it works : Conventional plastics are composed of repeating hydrocarbon molecules , called polymers , which are derived from petroleum . -LRB- The lengthy chains are too long for micro - organisms to eat ; that is what makes plastic so resistant to decay . -RRB-/-R",36,1
eat,"But for small companies , the costs eat up a much larger percentage of revenue ",7,1
eat,That 's because the auto shop decided to eat its words ,8,1
eat,It just eats your soul . ',2,1
eat,"'' If you put a pile of candy bars out in a pasture , '' Mr. Flickinger says , '' they 'd go eat themselves to death . '",23,1
eat,"With its latest acquisition , Cartier , which is 46.8 % -owned by Rothmans International PLC of Britain , will control more than 40 % of the $ 2.2 billion international luxury - watch market and aims to eat into the market share of the other leader , Rolex , Mr. Perrin said ",38,1
eat,"Asked about the resonating valence bond theory of superconductivity , one of the Enquirer 's young female sources comments , '' RVB is like . .. when you eat thallium and your boyfriend eats thorium . .. and then you kiss . '",33,1
eat,"Richard DeVane , president of the company 's fossil systems business , said it appears that oxygen in the fresh air combined with either sulfur , zinc or chloride to produce an oxide that ate away the boiler wall 's iron - oxide protective coating ",34,0
eat,"The chemicals , widely used in refrigerants and styrofoam , are suspected of eating away the Earth 's protective ozone layer ",13,0
eat,"By 1993 , it will eat up 10.6 % of all federal spending even if no new benefits are added ",5,0
eat,"Richard Sherlund , an analyst with Goldman , Sachs & Co. said '' the company is going to have to eat crow because it told a lot of people it would be profitable . '",20,0
escape,But Mr. Quayle ca n't seem to escape controversy ,7,1
escape,"Baby hilariously escapes disaster , over and over , as the camera whips around at a hyperanimated pace ",2,1
escape,"All agree that the state must diversify its industrial base to escape the recently detrimental reliance on oil , said Ron Jones , chairman of the New Orleans Business Council and president of Louisiana Coca Cola Bottling Ltd ",11,1
escape,"Kimberlon , the costume maker , tried generic packaging to escape the seasonal trap , even eliminating the word Halloween ",10,1
escape,"However , in her 17-page dissent , federal Judge Carolyn Dineen King said the case raised sensitive issues of international law but that '' U.S. employers should not be allowed to escape liability for discrimination by cloaking themselves in a conveniently acquired concern for the integrity of the sovereignty of foreign states . '",31,1
escape,"At the same time , the quest for distinction increasingly includes details -- some of which may escape the average driver ",17,1
escape,"One clue will be that the Idaho fescue , blue bunch wheat grass and pine grass growing in fields where fire returned nutrients to the soil will be as much as a foot taller than the meadows that escaped the flames ",38,1
escape,"A plot has taken over St. Louis , from which no citizen , not the city 's ghetto slumlords nor its CEOs , can escape ",24,1
escape,"Brian J. Luedtke , a technical analyst at Piper , Jaffray & Hopwood , Minneapolis , said he believes investors need further evidence about the economy 's direction before the market will be able to escape from its recent malaise ",35,1
escape,But Mr. Mulroney is arguing that Canada has escaped the most virulent forms of U.S. protectionism ,8,1
escape,Young Jean escaped her family into literature and into a fast crowd she found at the University of Colorado ,2,1
escape,"Adm. Hayward 's case , which has escaped public notice since it started in 1985 , is n't part of the current nationwide investigation of Pentagon corruption and bid - rigging ",7,1
escape,Mr. Tennyson said it 's unfair that foreign cigarette manufacturers who advertise through U.S. magazines will escape the ban ,16,1
escape,The arrangement would break new legal ground as a means for an insurer to escape its own potential liability by piggybacking on the Chapter 11 reorganization of a former policyholder ,14,1
escape,Money that escapes the pockets of bureaucrats disappears into rat holes ,2,1
escape,An owner can escape the sanction only by demonstrating that he neither knew nor had reason to know that any drugs were on the conveyance ,3,1
escape,"Among other things , the recently planted soybean and corn crop in the Midwest could escape unscathed if rains return shortly ",15,1
escape,"And so long as one - third of the black population is mired in poverty , blacks will not hear of dismantling programs that enabled so many within their ranks to escape poverty in the first place ",31,0
escape,CO - OPS CONVERTING to condominiums can escape a tax on assets ,7,0
escape,"Even Mr. MacKay ca n't escape the national party virus altogether , however ",5,0
escape,"Great Western Bank unveiled a bid to escape from the insolvent FSLIC and switch to the FDIC , which would be a blow to the thrift insurer ",7,0
escape,"Last summer , escaping an unwanted takeover , USG effected a leveraged recapitalization ",3,0
escape,Your Sept. 22 editorial '' The Liberal Plantation '' hangs on a badly flawed premise : that workfare can lead to '' steady work '' and help poor people '' escape welfare and lead independent lives . ',30,0
